Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,close_ma5,close_ma20,returns
2024-09-19 00:00:00-04:00,224.20191472936156,229.01499812075548,223.84317512238368,228.0683135986328,66781300,0.0,0.0,220.25975341796874,222.7320671081543,0.037065589970024515
2024-09-20 00:00:00-04:00,229.1644542640561,232.27352055331795,226.82267984404157,227.4006500244141,318679900,0.0,0.0,221.39576110839843,222.91492462158203,-0.002927471877543275
2024-09-23 00:00:00-04:00,226.54365969576136,228.6462693022069,225.01902026418156,225.6767120361328,54146000,0.0,0.0,223.41864929199218,222.89648895263673,-0.007581060072151091
2024-09-24 00:00:00-04:00,227.8490778167103,228.5466380182851,224.93930782860403,226.5735626220703,43556100,0.0,0.0,225.52723999023436,222.90595626831055,0.003974050214777591
2024-09-25 00:00:00-04:00,224.1421137055169,226.49384776666977,223.23531278607825,225.5770721435547,42308700,0.0,0.0,226.65926208496094,222.82324676513673,-0.004398088051331017
2024-09-26 00:00:00-04:00,226.5038071284677,227.69960067739044,224.62042810744603,226.72303771972656,36636700,0.0,0.0,226.39020690917968,222.87456665039062,0.005080150944784867
2024-09-27 00:00:00-04:00,227.6597471643239,228.71603171782343,226.50380681299467,226.99208068847656,34026000,0.0,0.0,226.3084930419922,222.77491607666016,0.001186659156722225
2024-09-30 00:00:00-04:00,229.234199611622,232.183837890625,228.84556632808733,232.183837890625,54541900,0.0,0.0,227.60991821289062,222.97421493530274,0.02287197503279237
2024-10-01 00:00:00-04:00,228.71602079696683,228.8455550815525,222.95626872131425,225.4176177978516,63285000,0.0,0.0,227.37872924804688,223.14561157226564,-0.029141649798901104
2024-10-02 00:00:00-04:00,225.09874435066007,226.573555899704,222.2388023482828,225.98562622070312,32880600,0.0,0.0,227.46044006347657,223.441072845459,0.0025198049220842567
2024-10-03 00:00:00-04:00,224.3513743130228,226.01552277761735,222.53775735368689,224.8795166015625,34044200,0.0,0.0,227.09173583984375,223.60499649047853,-0.004894601650727859
2024-10-04 00:00:00-04:00,227.1017072618697,227.20136306464835,223.3449237414969,226.0055694580078,37245100,0.0,0.0,226.89443359375,223.90294952392577,0.005007360712360631
2024-10-07 00:00:00-04:00,223.71363756752507,224.89947175407843,220.5547430398763,220.9134826660156,39505400,0.0,0.0,224.64036254882814,223.94181365966796,-0.022530802246173542
2024-10-08 00:00:00-04:00,223.5143196873273,225.1884276449642,222.4679946111341,224.9791717529297,31855700,0.0,0.0,224.55267333984375,224.22382278442382,0.018403988013084405
2024-10-09 00:00:00-04:00,224.44106139019917,228.94523301761677,224.0424685900414,228.7359619140625,33591100,0.0,0.0,225.1027404785156,224.5666175842285,0.016698390930421247
2024-10-10 00:00:00-04:00,226.98212047614996,228.6960967971132,226.3742566041183,228.2377014160156,28183500,0.0,0.0,225.77437744140624,224.8790184020996,-0.002178321650331938
2024-10-11 00:00:00-04:00,228.4968150773993,228.60643037956845,226.54367384020583,226.75294494628903,31759200,0.0,0.0,225.9238525390625,225.1306350708008,-0.006505307670533589
2024-10-14 00:00:00-04:00,227.89890830734765,230.91829362955485,227.79926770980504,230.48980712890625,39882100,0.0,0.0,227.83911743164063,225.87701187133788,0.016479883793802053
2024-10-15 00:00:00-04:00,232.7917037363273,236.65811760908664,231.5560417756155,233.03086853027344,64751400,0.0,0.0,229.44945678710937,226.7270248413086,0.011024615070921673
2024-10-16 00:00:00-04:00,230.78874694170784,231.3069145139278,229.0349022193022,230.96810913085935,34082200,0.0,0.0,229.89588623046876,227.27958221435546,-0.008851871910463771
2024-10-17 00:00:00-04:00,232.6123377292532,233.0308799404877,229.71254238803704,231.3368225097656,32993800,0.0,0.0,230.51571044921874,227.4430076599121,0.0015963822031264119
2024-10-18 00:00:00-04:00,235.3527087996536,235.3527087996536,233.1903116322836,234.1768493652344,46431500,0.0,0.0,232.0004913330078,227.7818176269531,0.012276587983951037
2024-10-21 00:00:00-04:00,233.62876897482323,236.02037141360947,233.62876897482323,235.6516571044922,36254500,0.0,0.0,233.032861328125,228.2805648803711,0.00629783748161028
2024-10-22 00:00:00-04:00,233.07072804715943,235.3925683333293,231.7852533575211,235.0338287353516,38846600,0.0,0.0,233.43345336914064,228.70357818603514,-0.002621786652094893
2024-10-23 00:00:00-04:00,233.26006870913344,234.31635331873264,226.96219904424217,229.95169067382807,52287000,0.0,0.0,233.23016967773438,228.92230911254882,-0.02162300673426043
2024-10-24 00:00:00-04:00,229.17441473320773,230.0114839114603,227.60992208421712,229.76235961914065,31109500,0.0,0.0,232.91527709960937,229.07427520751952,-0.0008233514358282346
2024-10-25 00:00:00-04:00,228.935262581316,232.4030684340921,228.76585988907573,230.5994110107422,38802300,0.0,0.0,232.19978942871094,229.2546417236328,0.0036431180154532505
2024-10-28 00:00:00-04:00,232.5027368410313,233.9077863541258,231.7354297301684,232.5824432373047,36087100,0.0,0.0,231.58594665527343,229.2745719909668,0.008599467873185995
2024-10-29 00:00:00-04:00,232.2835059613629,233.50919327337172,231.5062393532264,232.85150146484372,35417200,0.0,0.0,231.14948120117188,229.6462661743164,0.0011568294828880887
2024-10-30 00:00:00-04:00,231.79520878623467,232.6521969660621,228.74592985962587,229.29400634765625,47070900,0.0,0.0,231.0179443359375,229.81168518066406,-0.015277956529408887
2024-10-31 00:00:00-04:00,228.5366609095724,229.02495000446748,224.5805658660821,225.11868286132807,64370100,0.0,0.0,230.089208984375,229.82364349365236,-0.018209475044007717
2024-11-01 00:00:00-04:00,220.1959891516409,224.56065178607977,219.49844414747824,222.1291961669922,65276700,0.0,0.0,228.395166015625,229.62982482910155,-0.013279602813674019
2024-11-04 00:00:00-05:00,220.21591416091667,222.0095968952219,218.94039900502227,221.2323303222656,44944500,0.0,0.0,226.1251434326172,229.64576721191406,-0.0040375865046229364
2024-11-05 00:00:00-05:00,221.02308305755813,223.1655459656629,220.36539125313263,222.66729736328125,28111300,0.0,0.0,224.0883026123047,229.53017349243163,0.006486244749695391
2024-11-06 00:00:00-05:00,221.83023455712816,225.27812143912797,220.41521040716108,221.9398498535156,54561100,0.0,0.0,222.61747131347656,229.19036788940429,-0.003266970580681261
2024-11-07 00:00:00-05:00,223.8431738287627,227.081789771112,223.7833864288354,226.6831817626953,42137700,0.0,0.0,222.93037109375,229.11264190673828,0.021372150662940514
2024-11-08 00:00:00-05:00,226.6233197345054,228.10973956989392,225.8651541338214,226.4138336181641,38328800,0.25,0.0,223.78729858398438,229.09568634033204,-0.0011882140635082195
2024-11-11 00:00:00-05:00,224.4585504714927,225.15686291743447,220.96697301971395,223.69039916992188,42005600,0.0,0.0,224.27891235351564,228.7557159423828,-0.012028569123718635
2024-11-12 00:00:00-05:00,224.0096364149637,225.04712701721013,222.82249764582767,223.69039916992188,40398300,0.0,0.0,224.48353271484376,228.28869247436523,0.0
2024-11-13 00:00:00-05:00,223.4709328440985,226.10457929193407,222.2239408664857,224.5782623291016,48566200,0.0,0.0,225.01121520996094,227.96920013427734,0.0039691607796956685
2024-11-14 00:00:00-05:00,224.478510489453,228.3192366196321,224.4585543557752,227.6708068847656,44923900,0.0,0.0,225.208740234375,227.78589935302733,0.013770453665422622
2024-11-15 00:00:00-05:00,225.8551667084814,226.3739196007606,223.73030286311797,224.4585418701172,47923700,0.0,0.0,224.81768188476562,227.29998397827148,-0.014109252998230404
2024-11-18 00:00:00-05:00,224.7079445945764,229.18714506333228,224.62813528483125,227.4712829589844,44686000,0.0,0.0,225.57385864257813,226.8909652709961,0.01342226080489528
2024-11-19 00:00:00-05:00,226.43377721041003,229.6061325797712,226.11455519341968,227.73065185546875,36211800,0.0,0.0,226.3819091796875,226.52580642700195,0.001140226990899329
2024-11-20 00:00:00-05:00,227.51117324017343,229.37666823104936,225.34639715216647,228.44891357421875,35169600,0.0,0.0,227.15603942871093,226.45066757202147,0.00315399667501004
2024-11-21 00:00:00-05:00,228.3292117939797,229.60613029336437,225.16684213362325,227.97007751464844,42108300,0.0,0.0,227.2158935546875,226.36105346679688,-0.002096031239889218
2024-11-22 00:00:00-05:00,227.51117639639196,230.16477882059493,227.51117639639196,229.3168182373047,38168300,0.0,0.0,228.187548828125,226.296923828125,0.005907532854041886
2024-11-25 00:00:00-05:00,230.9030055193102,232.6886912431441,229.1871434272115,232.30960083007807,90152800,0.0,0.0,229.15521240234375,226.28328170776368,0.01305086393478705
2024-11-26 00:00:00-05:00,232.76849125195545,235.0031061533749,232.76849125195545,234.49432373046875,45986200,0.0,0.0,230.50794677734376,226.36542282104492,0.00940435906473236
2024-11-27 00:00:00-05:00,233.90577001446653,235.12283541072824,233.24735459247512,234.3646545410156,33498400,0.0,0.0,231.69109497070312,226.61895523071288,-0.0005529736813680852
2024-11-29 00:00:00-05:00,234.24494059041533,237.2377212602243,233.4069656561656,236.7588806152344,28481400,0.0,0.0,233.4488555908203,227.2009651184082,0.010215815515815407
2024-12-02 00:00:00-05:00,236.69901868412032,240.21053691361496,236.58928278806928,239.013427734375,48137100,0.0,0.0,235.38817749023437,228.04517669677733,0.00952254510277295
2024-12-03 00:00:00-05:00,239.232908507596,242.1758064568113,238.32509471728144,242.06607055664065,38861000,0.0,0.0,237.33947143554687,229.08686370849608,0.012771846549383792
2024-12-04 00:00:00-05:00,242.28553892887177,243.5225604021956,240.66944226019712,242.4252014160156,44383900,0.0,0.0,238.92564697265624,230.07475891113282,0.0014836067630177308
2024-12-05 00:00:00-05:00,243.40284992887905,243.95151419061432,241.54732536132988,242.4551239013672,40033900,0.0,0.0,240.54374084472656,231.10052261352538,0.00012342976380685933
2024-12-06 00:00:00-05:00,242.325438826628,244.0413008508573,241.49743440151173,242.25559997558597,36870600,0.0,0.0,241.64308471679686,231.87914352416993,-0.0008229313638361546
2024-12-09 00:00:00-05:00,241.2480458688008,246.6450305346601,241.1682365595268,246.1562042236328,44649200,0.0,0.0,243.07164001464844,232.86626205444335,0.01610119331994775
2024-12-10 00:00:00-05:00,246.2958646584201,247.612695417372,244.7495916510093,247.1737518310547,36914800,0.0,0.0,244.09317626953126,234.0404296875,0.004133747555261413
2024-12-11 00:00:00-05:00,247.36328368802745,250.196445491468,245.6673626102133,245.89682006835935,45205800,0.0,0.0,244.7875,235.15075073242187,-0.005166130113880896
2024-12-12 00:00:00-05:00,246.2958641332418,248.1414182384854,245.08876927344312,247.36329650878903,32777500,0.0,0.0,245.76913452148438,236.29000244140624,0.005963787738377357
2024-12-13 00:00:00-05:00,247.223631137632,248.69007959411312,245.647431564018,247.5328826904297,33155300,0.0,0.0,246.82459106445313,237.28310623168946,0.0006855753623684624
2024-12-16 00:00:00-05:00,247.3932192907539,250.7750606707362,247.054025929588,250.4358673095703,51694800,0.0,0.0,247.68052368164064,238.58197250366212,0.01172767265337904
2024-12-17 00:00:00-05:00,249.4781833194368,253.21915892963327,249.1789022262073,252.8699951171875,51356400,0.0,0.0,248.81977233886718,239.85190811157227,0.009719565467067426
2024-12-18 00:00:00-05:00,251.55318925842403,253.66808268004456,247.14382766353577,247.4530792236328,56774100,0.0,0.0,249.1310241699219,240.83802947998046,-0.021421742389975296
2024-12-19 00:00:00-05:00,246.9044059960769,251.3935770141874,246.49538898335237,249.1888885498047,60882300,0.0,0.0,249.496142578125,241.87502822875976,0.007014700854068412
2024-12-20 00:00:00-05:00,247.4431032675572,254.3863612366688,245.09876750312787,253.87759399414065,147495300,0.0,0.0,250.76508483886718,243.17040405273437,0.01881586884400277
2024-12-23 00:00:00-05:00,254.15691915529425,255.03479114956255,252.8400883307868,254.6557159423828,40858800,0.0,0.0,251.6090545654297,244.43734893798828,0.003064949277328255
2024-12-24 00:00:00-05:00,254.87518901917565,257.58862955018265,254.67565812568796,257.57867431640625,23234700,0.0,0.0,252.55079040527343,245.7008026123047,0.011478078798297098
2024-12-26 00:00:00-05:00,257.56867823862046,259.47408555117545,257.0100282923795,258.39666748046875,27237100,0.0,0.0,254.73950805664063,246.8959197998047,0.0031757022052907313
2024-12-27 00:00:00-05:00,257.2095296020788,258.0774615569102,252.4510193654514,254.9749298095703,42355300,0.0,0.0,255.89671630859374,247.92643356323242,-0.013242189631401002
2024-12-30 00:00:00-05:00,251.62302046123372,252.8899685500744,250.14658624824915,251.5930938720703,35557500,0.0,0.0,255.4398162841797,248.66814422607422,-0.013263405700418285
2024-12-31 00:00:00-05:00,251.8325261089863,252.670501064015,248.82975968702823,249.8173828125,39480700,0.0,0.0,254.47214965820314,249.20834197998047,-0.007057868847835769
2025-01-02 00:00:00-05:00,248.3309608077005,248.5005651105234,241.23808511721737,243.26319885253903,55740700,0.0,0.0,251.6090545654297,249.2681983947754,-0.02623590034517409
2025-01-03 00:00:00-05:00,242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100,0.0,0.0,248.4845947265625,249.28565673828126,-0.0020094719164757135
2025-01-06 00:00:00-05:00,243.7220736759316,246.73481040856495,242.61474424512696,244.4104156494141,45045600,0.0,0.0,246.37169189453124,249.3834213256836,0.006738962497692569
2025-01-07 00:00:00-05:00,242.3952722906863,244.9590949760797,240.76920518354387,241.62713623046875,40856000,0.0,0.0,244.37850036621094,249.35199813842775,-0.011387728348442039
2025-01-08 00:00:00-05:00,241.33781457710973,243.12351544341067,239.4723196272597,242.11593627929688,37628900,0.0,0.0,242.8382110595703,249.14998474121094,0.0020229517944618802
2025-01-10 00:00:00-05:00,239.4324132245663,239.58206138453852,232.4392881886217,236.280029296875,61710900,0.0,0.0,241.4415771484375,248.60529861450195,-0.02410377058241131
2025-01-13 00:00:00-05:00,232.96802072299363,234.10527676213235,229.16719172961072,233.8359222412109,49630700,0.0,0.0,239.6538879394531,248.00225372314452,-0.010344111869874495
2025-01-14 00:00:00-05:00,234.1850763475817,235.55177458449063,231.9105643637605,232.71861267089844,39435300,0.0,0.0,237.31552734375,247.27001953125,-0.004778177619604196
2025-01-15 00:00:00-05:00,234.07533889356796,238.38495013235743,233.8658375602648,237.2975616455078,39832000,0.0,0.0,236.44961242675782,246.7582534790039,0.01967590353885762
2025-01-16 00:00:00-05:00,236.7788301031648,237.4372302632713,227.4812511099753,227.710693359375,71759100,0.0,0.0,233.56856384277344,245.62199478149415,-0.040400197202423715
2025-01-17 00:00:00-05:00,231.5614090278119,231.73099810398452,227.93016912923343,229.4265594482422,68488300,0.0,0.0,232.19786987304687,244.44982299804687,0.007535289904717857
2025-01-21 00:00:00-05:00,223.4609453061096,223.87993275191027,218.85206818023312,222.10421752929688,98070400,0.0,0.0,229.85152893066407,243.18237991333007,-0.03191584242275669
2025-01-22 00:00:00-05:00,219.2610651192188,223.58064673096771,219.2610651192188,223.29135131835935,64126500,0.0,0.0,227.96607666015626,241.88750305175782,0.005344940326970082
2025-01-23 00:00:00-05:00,224.19918327232872,226.4836658384098,221.7650525382596,223.1217803955078,60234800,0.0,0.0,225.13092041015625,240.34971237182617,-0.0007594155431921434
2025-01-24 00:00:00-05:00,224.2390682481495,225.08702882156652,220.877182986192,222.24388122558597,54697900,0.0,0.0,224.03755798339844,238.72912063598633,-0.00393461888106883
2025-01-27 00:00:00-05:00,223.48089669223063,231.59132137138343,223.44098442848647,229.3068389892578,94863400,0.0,0.0,224.01361389160155,237.3155288696289,0.03178021246174456
2025-01-28 00:00:00-05:00,230.2944737209622,239.61199368769647,230.25456145519,237.68663024902344,75707600,0.0,0.0,227.13009643554688,236.28002700805663,0.036544009313905335
2025-01-29 00:00:00-05:00,233.5566008159093,239.2827933650634,233.4468649147594,238.78399658203125,45486100,0.0,0.0,230.22862548828124,235.4704803466797,0.004616861839717767
2025-01-30 00:00:00-05:00,238.0956370515832,240.21053038482776,236.63915907674937,237.0182342529297,55658300,0.0,0.0,233.00791625976564,234.74173736572266,-0.007394810181489464
2025-01-31 00:00:00-05:00,246.59515764263173,246.59515764263173,232.87824601959832,235.4320831298828,101075100,0.0,0.0,235.645556640625,234.0224723815918,-0.006692105896604739
2025-02-03 00:00:00-05:00,229.43654993330725,231.27211844312276,225.15686500690927,227.4613037109375,73063300,0.0,0.0,235.27644958496094,233.2323776245117,-0.03385596097600685
2025-02-04 00:00:00-05:00,226.70312948058964,232.5689843025687,226.10456727432145,232.23977661132807,45067300,0.0,0.0,234.18707885742188,232.70564804077148,0.021007849785575683
2025-02-05 00:00:00-05:00,227.9800473088197,232.11008389811693,227.72067847197076,231.9105682373047,39620300,0.0,0.0,232.81239318847656,232.080655670166,-0.0014175365599594647
2025-02-06 00:00:00-05:00,230.7334042435517,233.23737378273856,229.875473186273,232.6587677001953,29925300,0.0,0.0,231.94049987792968,231.63223724365236,0.0032262413419859026
2025-02-07 00:00:00-05:00,232.04025529180169,233.43688010961284,226.71309440770744,227.08221435546875,39707200,0.0,0.0,230.27052612304686,230.88055114746095,-0.023968808052454382
2025-02-10 00:00:00-05:00,229.26935130196645,230.2880044885276,226.90244480659103,227.3518524169922,33115600,0.25,0.0,230.2486358642578,230.43414230346679,0.001187402819233352
