Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,close_ma5,close_ma20,returns,rsi14,vol30d
2024-10-16 00:00:00-04:00,230.78874694170784,231.3069145139278,229.0349022193022,230.96810913085932,34082200,0.0,0.0,229.8958862304688,227.27958221435543,-0.0088518719104637,55.546871417377524,0.22512527868964974
2024-10-17 00:00:00-04:00,232.6123377292532,233.0308799404877,229.71254238803704,231.3368225097656,32993800,0.0,0.0,230.51571044921877,227.4430076599121,0.0015963822031264,55.662358106460715,0.22458084800863126
2024-10-18 00:00:00-04:00,235.3527087996536,235.3527087996536,233.1903116322836,234.1768493652344,46431500,0.0,0.0,232.0004913330078,227.7818176269531,0.012276587983951,52.76704175200644,0.22516114701330298
2024-10-21 00:00:00-04:00,233.62876897482323,236.02037141360947,233.62876897482323,235.6516571044922,36254500,0.0,0.0,233.032861328125,228.2805648803711,0.0062978374816102,66.65588885643942,0.22540667039231319
2024-10-22 00:00:00-04:00,233.07072804715943,235.3925683333293,231.7852533575211,235.0338287353516,38846600,0.0,0.0,233.43345336914064,228.70357818603517,-0.0026217866520948,64.70209916292322,0.22519428472836395
2024-10-23 00:00:00-04:00,233.26006870913344,234.31635331873264,226.96219904424217,229.95169067382807,52287000,0.0,0.0,233.2301696777344,228.9223091125488,-0.0216230067342604,57.29854727269998,0.2338307338545556
2024-10-24 00:00:00-04:00,229.17441473320773,230.0114839114603,227.60992208421712,229.76235961914065,31109500,0.0,0.0,232.91527709960937,229.07427520751952,-0.0008233514358282,55.55555555555556,0.23390118815728003
2024-10-25 00:00:00-04:00,228.935262581316,232.4030684340921,228.76585988907573,230.5994110107422,38802300,0.0,0.0,232.19978942871091,229.2546417236328,0.0036431180154532,66.3856804408083,0.233879882303217
2024-10-28 00:00:00-04:00,232.5027368410313,233.9077863541258,231.7354297301684,232.5824432373047,36087100,0.0,0.0,231.58594665527343,229.2745719909668,0.0085994678731859,63.83750495696185,0.2176262413433044
2024-10-29 00:00:00-04:00,232.2835059613629,233.5091932733717,231.5062393532264,232.8515014648437,35417200,0.0,0.0,231.14948120117188,229.6462661743164,0.001156829482888,58.57915703410961,0.21766458254937754
2024-10-30 00:00:00-04:00,231.79520878623467,232.6521969660621,228.74592985962587,229.29400634765625,47070900,0.0,0.0,231.0179443359375,229.81168518066409,-0.0152779565294088,51.952871109265594,0.218569513475725
2024-10-31 00:00:00-04:00,228.5366609095724,229.02495000446748,224.5805658660821,225.11868286132807,64370100,0.0,0.0,230.089208984375,229.8236434936524,-0.0182094750440077,47.252000646569925,0.19813247444436533
2024-11-01 00:00:00-04:00,220.1959891516409,224.56065178607977,219.49844414747824,222.1291961669922,65276700,0.0,0.0,228.395166015625,229.62982482910155,-0.013279602813674,35.57924269580708,0.20154134128608833
2024-11-04 00:00:00-05:00,220.21591416091667,222.0095968952219,218.94039900502227,221.2323303222656,44944500,0.0,0.0,226.1251434326172,229.6457672119141,-0.0040375865046229,28.425662565687304,0.20075067123168938
2024-11-05 00:00:00-05:00,221.02308305755813,223.1655459656629,220.36539125313263,222.66729736328125,28111300,0.0,0.0,224.0883026123047,229.53017349243163,0.0064862447496953,34.46479117786157,0.20137751533128506
2024-11-06 00:00:00-05:00,221.83023455712816,225.278121439128,220.41521040716108,221.9398498535156,54561100,0.0,0.0,222.61747131347656,229.19036788940429,-0.0032669705806812,32.6463132432886,0.20121394333902048
2024-11-07 00:00:00-05:00,223.8431738287627,227.081789771112,223.7833864288354,226.6831817626953,42137700,0.0,0.0,222.93037109375,229.11264190673828,0.0213721506629405,37.07014801120304,0.21044329910358292
2024-11-08 00:00:00-05:00,226.6233197345054,228.10973956989392,225.8651541338214,226.4138336181641,38328800,0.25,0.0,223.7872985839844,229.09568634033204,-0.0011882140635082,33.36888059635889,0.2104472702887679
2024-11-11 00:00:00-05:00,224.4585504714927,225.15686291743447,220.96697301971395,223.69039916992188,42005600,0.0,0.0,224.27891235351564,228.7557159423828,-0.0120285691237186,31.017284568498553,0.2016105241352499
2024-11-12 00:00:00-05:00,224.0096364149637,225.04712701721013,222.82249764582767,223.69039916992188,40398300,0.0,0.0,224.48353271484376,228.28869247436523,0.0,37.37448016728189,0.18333132673296193
2024-11-13 00:00:00-05:00,223.4709328440985,226.10457929193407,222.2239408664857,224.5782623291016,48566200,0.0,0.0,225.0112152099609,227.96920013427732,0.0039691607796956,39.832992283434315,0.1835655833824423
2024-11-14 00:00:00-05:00,224.478510489453,228.3192366196321,224.4585543557752,227.6708068847656,44923900,0.0,0.0,225.208740234375,227.78589935302733,0.0137704536654226,44.72327352847209,0.18730073673140207
2024-11-15 00:00:00-05:00,225.8551667084814,226.3739196007606,223.730302863118,224.4585418701172,47923700,0.0,0.0,224.8176818847656,227.29998397827148,-0.0141092529982304,35.9833318941278,0.1914333180433434
2024-11-18 00:00:00-05:00,224.7079445945764,229.18714506333228,224.62813528483125,227.4712829589844,44686000,0.0,0.0,225.57385864257813,226.8909652709961,0.0134222608048952,41.52003409321584,0.18310021957316802
2024-11-19 00:00:00-05:00,226.43377721041003,229.6061325797712,226.11455519341968,227.73065185546875,36211800,0.0,0.0,226.3819091796875,226.52580642700195,0.0011402269908993,47.25003489258453,0.17555457653156253
2024-11-20 00:00:00-05:00,227.51117324017343,229.37666823104936,225.34639715216647,228.44891357421875,35169600,0.0,0.0,227.15603942871093,226.45066757202147,0.00315399667501,56.66901750170212,0.16893502244823308
2024-11-21 00:00:00-05:00,228.3292117939797,229.6061302933644,225.16684213362325,227.97007751464844,42108300,0.0,0.0,227.2158935546875,226.36105346679688,-0.0020960312398892,63.004430070120094,0.16892591533010518
2024-11-22 00:00:00-05:00,227.511176396392,230.16477882059493,227.511176396392,229.3168182373047,38168300,0.0,0.0,228.187548828125,226.296923828125,0.0059075328540418,67.64621050689333,0.16859263283215742
2024-11-25 00:00:00-05:00,230.9030055193102,232.6886912431441,229.1871434272115,232.30960083007807,90152800,0.0,0.0,229.15521240234372,226.28328170776368,0.013050863934787,69.70634976074876,0.16602931707964497
2024-11-26 00:00:00-05:00,232.76849125195545,235.0031061533749,232.76849125195545,234.49432373046875,45986200,0.0,0.0,230.50794677734376,226.3654228210449,0.0094043590647323,74.2156412610959,0.16518540656056255
2024-11-27 00:00:00-05:00,233.90577001446653,235.12283541072824,233.24735459247512,234.3646545410156,33498400,0.0,0.0,231.69109497070312,226.61895523071288,-0.000552973681368,68.02436699728383,0.16294287678385275
2024-11-29 00:00:00-05:00,234.24494059041533,237.2377212602243,233.4069656561656,236.7588806152344,28481400,0.0,0.0,233.4488555908203,227.2009651184082,0.0102158155158154,72.07324180278493,0.16532706346309498
2024-12-02 00:00:00-05:00,236.69901868412032,240.21053691361496,236.58928278806928,239.013427734375,48137100,0.0,0.0,235.3881774902344,228.04517669677733,0.0095225451027729,83.36232546581209,0.16385555127136342
2024-12-03 00:00:00-05:00,239.232908507596,242.1758064568113,238.32509471728144,242.06607055664065,38861000,0.0,0.0,237.33947143554687,229.08686370849608,0.0127718465493837,85.31445153964897,0.16681366821211416
2024-12-04 00:00:00-05:00,242.28553892887177,243.5225604021956,240.66944226019712,242.4252014160156,44383900,0.0,0.0,238.92564697265624,230.0747589111328,0.0014836067630177,85.00981493798237,0.16647401881312437
2024-12-05 00:00:00-05:00,243.40284992887905,243.95151419061432,241.54732536132988,242.4551239013672,40033900,0.0,0.0,240.54374084472656,231.10052261352536,0.0001234297638068,82.96265703023951,0.15199820864150704
2024-12-06 00:00:00-05:00,242.325438826628,244.0413008508573,241.49743440151173,242.255599975586,36870600,0.0,0.0,241.6430847167969,231.87914352416996,-0.0008229313638361,95.83771530617233,0.15199814538652423
2024-12-09 00:00:00-05:00,241.2480458688008,246.6450305346601,241.1682365595268,246.1562042236328,44649200,0.0,0.0,243.07164001464844,232.86626205444333,0.0161011933199477,96.01975278948034,0.15749242684190884
2024-12-10 00:00:00-05:00,246.2958646584201,247.612695417372,244.7495916510093,247.1737518310547,36914800,0.0,0.0,244.09317626953128,234.0404296875,0.0041337475552614,96.16305095233588,0.1564504298446102
2024-12-11 00:00:00-05:00,247.36328368802745,250.196445491468,245.6673626102133,245.89682006835932,45205800,0.0,0.0,244.7875,235.15075073242187,-0.0051661301138808,90.35536362904841,0.15784076892242102
2024-12-12 00:00:00-05:00,246.2958641332418,248.1414182384854,245.08876927344312,247.36329650878903,32777500,0.0,0.0,245.7691345214844,236.29000244140624,0.0059637877383773,92.89497202782086,0.14958187330740472
2024-12-13 00:00:00-05:00,247.223631137632,248.69007959411312,245.647431564018,247.5328826904297,33155300,0.0,0.0,246.82459106445316,237.28310623168943,0.0006855753623684,92.50466059874975,0.1361933228572332
2024-12-16 00:00:00-05:00,247.3932192907539,250.7750606707362,247.054025929588,250.4358673095703,51694800,0.0,0.0,247.68052368164064,238.5819725036621,0.011727672653379,92.4731182795698,0.1289868181404027
2024-12-17 00:00:00-05:00,249.4781833194368,253.21915892963327,249.1789022262073,252.8699951171875,51356400,0.0,0.0,248.8197723388672,239.85190811157227,0.0097195654670674,92.56007622354183,0.12765815196878882
2024-12-18 00:00:00-05:00,251.55318925842403,253.66808268004456,247.14382766353577,247.4530792236328,56774100,0.0,0.0,249.1310241699219,240.8380294799805,-0.0214217423899752,74.35040546962429,0.14789835127266104
2024-12-19 00:00:00-05:00,246.9044059960769,251.3935770141874,246.4953889833524,249.1888885498047,60882300,0.0,0.0,249.496142578125,241.87502822875976,0.0070147008540684,73.70623249197823,0.14676816994423902
2024-12-20 00:00:00-05:00,247.4431032675572,254.3863612366688,245.09876750312787,253.87759399414065,147495300,0.0,0.0,250.7650848388672,243.1704040527344,0.0188158688440027,75.94012992726078,0.1442912297067654
2024-12-23 00:00:00-05:00,254.15691915529425,255.03479114956252,252.8400883307868,254.6557159423828,40858800,0.0,0.0,251.6090545654297,244.43734893798828,0.0030649492773282,73.86536989696302,0.14353201967624574
2024-12-24 00:00:00-05:00,254.87518901917565,257.58862955018265,254.675658125688,257.57867431640625,23234700,0.0,0.0,252.55079040527343,245.7008026123047,0.011478078798297,76.18064921602891,0.13678052533536433
2024-12-26 00:00:00-05:00,257.56867823862046,259.47408555117545,257.0100282923795,258.39666748046875,27237100,0.0,0.0,254.73950805664063,246.8959197998047,0.0031757022052907,76.81207921066503,0.1361305194130914
2024-12-27 00:00:00-05:00,257.2095296020788,258.0774615569102,252.4510193654514,254.9749298095703,42355300,0.0,0.0,255.8967163085937,247.9264335632324,-0.013242189631401,69.30066257795976,0.14589313736525486
2024-12-30 00:00:00-05:00,251.6230204612337,252.8899685500744,250.14658624824915,251.5930938720703,35557500,0.0,0.0,255.4398162841797,248.66814422607425,-0.0132634057004182,58.38205251980052,0.15154355674284295
2024-12-31 00:00:00-05:00,251.8325261089863,252.670501064015,248.82975968702823,249.8173828125,39480700,0.0,0.0,254.47214965820316,249.20834197998047,-0.0070578688478357,53.982584053480856,0.14573890105855422
2025-01-02 00:00:00-05:00,248.3309608077005,248.5005651105234,241.23808511721737,243.26319885253903,55740700,0.0,0.0,251.6090545654297,249.2681983947754,-0.026235900345174,46.57679167213747,0.16640827288313792
2025-01-03 00:00:00-05:00,242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100,0.0,0.0,248.4845947265625,249.2856567382813,-0.0020094719164757,43.87971567561235,0.16684771328705794
2025-01-06 00:00:00-05:00,243.7220736759316,246.73481040856493,242.61474424512696,244.4104156494141,45045600,0.0,0.0,246.37169189453124,249.3834213256836,0.0067389624976925,45.99231184425652,0.16735079587916546
